#ItemId    IconId  RawIconKey  Name
6071	3599	44209	Bard's Ringbands
6072	3600	45366	Bard's Tights
6073	3601	46366	Bard's Sandals
6074	3602	41075	Cleric's Circlet
6075	3603	43530	Cleric's Robe
6076	3604	44210	Cleric's Gloves
6077	3605	45367	Cleric's Culottes
6078	3606	46367	Cleric's Boots
6079	3607	40679	Sorcerer's Petasos
6080	3608	43531	Sorcerer's Coat
6081	3609	44211	Sorcerer's Gloves
6082	3610	45368	Sorcerer's Tonban
6083	3611	46368	Sorcerer's Crakows
6084	3612	40680	Summoner's Horn
6085	3613	43532	Summoner's Doublet
6086	3614	44212	Summoner's Ringbands
6087	3615	45369	Summoner's Waistclout
6088	3616	46369	Summoner's Thighboots
6089	3617	40681	Argute Mortarboard
6090	3618	42344	Argute Gown
6091	3619	44213	Argute Gloves
6092	3620	45370	Argute Culottes
6093	3621	46370	Argute Boots
6094	3622	47529	Summer Evening Top
6095	3623	47729	Summer Evening Trunks
6096	3624	47531	Striped Summer Top
6097	3625	47731	Striped Summer Trunks
6098	3626	47528	Summer Morning Halter
6099	3627	47728	Summer Morning Tanga
6100	3628	47530	Striped Summer Halter
6101	3629	47730	Striped Summer Tanga
6102	3630	47533	Black Summer Top
6103	3631	47733	Black Summer Trunks
6104	3632	47532	Black Summer Halter
6105	3633	47732	Black Summer Tanga
6106	3634	40125	Silver Snake Kabuto
6107	3635	43704	The Howling Spirit
6108	3636	43703	The Wailing Spirit
6110	3637	41077	Partisan's Crown
6111	3638	42346	Paragon's Gown
6112	3639	40138	Thug's Mug
6113	3640	48606	Slime Earrings
6114	3641	48380	Mandragora Choker
6115	3642	48379	Ahriman Choker
6116	3643	48897	Crimson Standard Bracelet
6117	3644	48898	Lily and Serpent Bracelet 
6118	3645	48899	Tipping Scales Bracelet
6119	3646	48136	Master Gladiator's Ring
6120	3647	48134	Master Pugilist's Ring
6121	3648	48141	Master Marauder's Ring
6122	3649	48139	Master Lancer's Ring
6123	3650	48135	Master Archer's Ring
6124	3651	48137	Master Conjurer's Ring
6125	3652	48138	Master Thaumaturge's Ring
6126	3653	48140	Master Arcanist's Ring
6127	3654	48132	Master Carpenter's Ring
6128	3655	48129	Master Blacksmith's Ring
6129	3656	48127	Master Armorer's Ring
6130	3657	48130	Master Goldsmith's Ring
6131	3658	48126	Master Leatherworker's Ring
6132	3659	48128	Master Weaver's Ring
6133	3660	48133	Master Alchemist's Ring
6134	3661	48131	Master Culinarian's Ring
6135	3662	48125	Master Miner's Ring
6136	3663	48123	Master Botanist's Ring
6137	3664	48124	Master Fisher's Ring
6138	3665	48110	Meteor Survivor Ring
6139	3666	48111	Aetheryte Ring
6140	3667	48112	Gysahl Ring
6165	3668	28504	Cait Sith Doll
6166	3669	28505	Baby Behemoth
6167	3670	28506	Mammet #003L
6168	3671	28507	Mammet #003G
6169	3672	28508	Mammet #003U
6170	3673	28509	Storm Hatchling
6171	3674	28510	Serpent Hatchling
6172	3675	28511	Flame Hatchling
6173	3676	28512	Morbol Seedling
6174	3677	28513	Tiny Rat
6175	3678	28514	Baby Bun
6176	3679	28515	Chigoe Larva
6177	3680	28516	Bluebird
6178	3681	28517	Wide-eyed Fawn
6179	3682	28518	Infant Imp
6180	3683	28552	Coeurl Kitten
6183	3684	28519	Gravel Golem
6184	3685	28553	Wind-up Tonberry
6185	3686	29064	Tiny Tortoise
6186	3687	28521	Baby Raptor
6187	3688	28522	Baby Bat
6188	3689	28523	Tiny Bulb
6189	3690	28524	Dust Bunny
6190	3691	28525	Wind-up Dullahan
6191	3692	29317	Gigantpole
6192	3693	28527	Pudgy Puk
6193	3694	28528	Buffalo Calf
6194	3695	28529	Cactuar Cutting
6195	3696	28530	Smallshell
6196	3697	28550	Wolf Pup
6197	3698	28531	Beady Eye
6198	3699	28532	Fledgling Dodo
6199	3700	28533	Coblyn Larva
6200	3701	28534	Wind-up Aldgoat
6201	3702	28535	Fledgling Apkallu
6202	3703	28536	Goobbue Sproutling
6203	3704	28537	Bite-sized Pudding
6204	3705	28538	Model Vanguard
6205	3706	28539	Demon Brick
6206	3707	28540	Mini Mole
6207	3708	28541	Tender Lamb
6208	3709	28551	Slime Puddle
6209	3710	28542	Kidragora
6210	3711	28543	Wind-up Goblin
6211	3712	28549	Wind-up Sylph
6212	3713	28544	Wind-up Cursor
6213	3714	28545	Wind-up Airship
6214	3715	28546	Wind-up Qiqirn
6215	3716	28548	Black Chocobo Chick
6216	3717	28547	Wind-up Dalamud
6217	3718	28556	Wind-up Shantotto
6222	3719	47409	Sylvan Silk Belt
6223	3720	40128	Mended Imperial Pot Helm
6224	3721	42345	Mended Imperial Short Robe
6225	3722	40143	Allagan Visor of Maiming
6226	3723	42838	Allagan Cuirass of Maiming
6227	3724	45376	Allagan Trousers of Maiming
6228	3725	44601	Allagan Gauntlets of Maiming
6229	3726	46894	Allagan Sollerets of Maiming
6231	3727	47293	Hero's Belt of Fending
6237	3728	48597	Hero's Earrings of Fending
6242	3729	48396	Hero's Necklace of Fending
6247	3730	48901	Hero's Bracelet of Fending
6252	3731	48143	Hero's Ring of Fending
6269	3732	26039	Unicorn Whistle
6320	3733	25927	Riviera Cottage Permit (Wood)
6329	3734	25928	Glade Cottage Permit (Wood)
6338	3735	25929	Oasis Cottage Permit (Wood)
6347	3736	50419	Riviera Cottage Roof (Wood)
6348	3737	50420	Riviera Cottage Roof (Composite)
6349	3738	50421	Riviera Cottage Roof (Stone)
6350	3739	50410	Riviera House Roof (Wood)
6351	3740	50411	Riviera House Roof (Composite)
6352	3741	50412	Riviera House Roof (Stone)
6353	3742	50401	Riviera Mansion Roof (Wood)
6354	3743	50402	Riviera Mansion Roof (Composite)
6355	3744	50403	Riviera Mansion Roof (Stone)
6356	3745	50422	Glade Cottage Roof (Wood)
6357	3746	50423	Glade Cottage Roof (Composite)
6358	3747	50424	Glade Cottage Roof (Stone)
6359	3748	50413	Glade House Roof (Wood)
6360	3749	50414	Glade House Roof (Composite)
6361	3750	50415	Glade House Roof (Stone)
6362	3751	50404	Glade Mansion Roof (Wood)
6363	3752	50405	Glade Mansion Roof (Composite)
6364	3753	50406	Glade Mansion Roof (Stone)
6365	3754	50425	Oasis Cottage Roof (Wood)
6366	3755	50426	Oasis Cottage Roof (Composite)
6367	3756	50427	Oasis Cottage Roof (Stone)
6368	3757	50416	Oasis House Roof (Wood)
6369	3758	50417	Oasis House Roof (Composite)
6370	3759	50418	Oasis House Roof (Stone)
6371	3760	50407	Oasis Mansion Roof (Wood)
6372	3761	50408	Oasis Mansion Roof (Composite)
6373	3762	50409	Oasis Mansion Roof (Stone)
6374	3763	50219	Riviera Cottage Wall (Wood)
6375	3764	50220	Riviera Cottage Wall (Composite)
6376	3765	50221	Riviera Cottage Wall (Stone)
6377	3766	50210	Riviera House Wall (Wood)
6378	3767	50211	Riviera House Wall (Composite)
6379	3768	50212	Riviera House Wall (Stone)
6380	3769	50201	Riviera Mansion Wall (Wood)
6381	3770	50202	Riviera Mansion Wall (Composite)
6382	3771	50203	Riviera Mansion Wall (Stone)
6383	3772	50222	Glade Cottage Wall (Wood)
6384	3773	50223	Glade Cottage Wall (Composite)
6385	3774	50224	Glade Cottage Wall (Stone)
6386	3775	50213	Glade House Wall (Wood)
6387	3776	50214	Glade House Wall (Composite)
6388	3777	50215	Glade House Wall (Stone)
6389	3778	50204	Glade Mansion Wall (Wood)
6390	3779	50205	Glade Mansion Wall (Composite)
6391	3780	50206	Glade Mansion Wall (Stone)
6392	3781	50225	Oasis Cottage Wall (Wood)
6393	3782	50226	Oasis Cottage Wall (Composite)
6394	3783	50227	Oasis Cottage Wall (Stone)
6395	3784	50216	Oasis House Wall (Wood)
6396	3785	50217	Oasis House Wall (Composite)
6397	3786	50218	Oasis House Wall (Stone)
6398	3787	50207	Oasis Mansion Wall (Wood)
6399	3788	50208	Oasis Mansion Wall (Composite)
6400	3789	50209	Oasis Mansion Wall (Stone)
6401	3790	50701	Riviera Arched Window
6402	3791	50702	Riviera Bay Window
6403	3792	50703	Riviera Oblong Window
6404	3793	50704	Glade Classical Window
6405	3794	50705	Glade Rounded Window
6406	3795	50706	Glade Lancet Window
6407	3796	50707	Oasis Oblong Window
6408	3797	50708	Oasis Lancet Window
6409	3798	50709	Oasis Octagonal Window
6410	3799	50101	Riviera Wooden Door
6411	3800	50102	Riviera Studded Door
6412	3801	50103	Riviera Ornate Door
6413	3802	50104	Glade Classical Door
6414	3803	50105	Glade Lancet Door
6415	3804	50106	Glade Arched Door
6416	3805	50107	Oasis Arched Door
6417	3806	50108	Oasis Crowned Door
6418	3807	50109	Oasis Classical Door
6419	3808	50504	Riviera Rounded Chimney
6420	3809	50505	Riviera Stone Chimney
6421	3810	50506	Glade Thatch Chimney
6422	3811	50507	Glade Rounded Chimney
6423	3812	50508	Oasis Stone Chimney
6424	3813	50509	Oasis Rounded Chimney
6425	3814	50501	Chocobo Weathervane
6426	3815	50502	Apkallu Weathervane
6427	3816	50503	Cactuar Weathervane
6428	3817	50301	Riviera Wooden Awning
6429	3818	50302	Riviera Awning
6430	3819	50303	Glade Tiled Awning
6431	3820	50304	Glade Awning
6432	3821	50305	Oasis Wooden Awning
6433	3822	50306	Oasis Awning
6434	3823	50307	Riviera Wall Chimney
6435	3824	50308	Glade Wall Chimney
6436	3825	50309	Oasis Wall Chimney
6437	3826	50001	Riviera Placard
6438	3827	50002	Glade Placard
6439	3828	50003	Oasis Placard
6440	3829	50004	Riviera Hanging Placard
6441	3830	50005	Glade Hanging Placard
6442	3831	50006	Oasis Hanging Placard
6443	3832	50007	Riviera Banner
6444	3833	50008	Glade Banner
6445	3834	50009	Oasis Banner
6446	3835	50601	Riviera Roofed Wall
6447	3836	50602	Riviera Picket Wall
6448	3837	50603	Riviera Stone Wall
6449	3838	50605	Glade Cobblestone Wall
6450	3839	50606	Glade Thatch Wall
6451	3840	50607	Glade Roundpole Fence
6452	3841	50609	Oasis Wooden Wall
6453	3842	50610	Oasis Stone Wall
6454	3843	50611	Oasis Ornate Fence
6455	3844	51201	Riviera Interior Wall
6456	3845	51202	Glade Interior Wall
6457	3846	51203	Oasis Interior Wall
6458	3847	51001	Riviera Flooring
6459	3848	51002	Glade Flooring
6460	3849	51003	Oasis Flooring
6461	3850	51112	Riviera Pendant Lamp
6462	3851	51109	Deluxe Riviera Pendant Lamp
6463	3852	51106	Riviera Chandelier
6464	3853	51113	Glade Pendant Lamp
6465	3854	51110	Deluxe Glade Pendant Lamp
6466	3855	51107	Glade Chandelier
6467	3856	51114	Oasis Pendant Lamp
6468	3857	51111	Deluxe Oasis Pendant Lamp
6469	3858	51108	Oasis Chandelier
6470	3859	51103	Storm Ceiling Fan & Lamp
6471	3860	51105	Flame Ceiling Fan & Lamp
6472	3861	51104	Serpent Ceiling Fan & Lamp
6473	3862	51102	Morbol Chandelier
6474	3863	51101	Illumination Module
6475	3864	53018	Moogle Letter Box
6476	3865	53004	Shroud Broadleaf
6477	3866	53003	Island Palm
6478	3867	53005	Desert Ironwood
6479	3868	53001	Unbreakable Rock
6480	3869	53002	Mossy Rock
6481	3870	53024	Campfire
6482	3871	53025	Linen Parasol
6483	3872	53026	Lotus Parasol
6484	3873	53027	Walnut Table
6485	3874	53028	Mythril Table
6486	3875	53029	Brass Bench
6487	3876	53030	Oaken Bench
6488	3877	53008	Half Barrel Planter
6489	3878	53007	Low Barrel Planter
6490	3879	53031	Riviera Lamppost
6491	3880	53009	Crofter's Wain
6492	3881	53010	Stump Stool
6494	3882	53013	Firewood
6495	3883	53020	Sylphic Lamp Tree
6496	3884	53021	Sylphic Lamppost
6497	3885	53017	Cragsoul Lamp
6499	3886	53052	Wavesoul Fount
6501	3887	53019	Dark Divinity Falleth
6502	3888	53037	Savage Arc of Triumph
6503	3889	53033	Blue Coral Formation
6504	3890	53023	Bertha Cannon
6505	3891	53034	Cannonballs
6506	3892	53035	Stone Vigil Beacon
6507	3893	53012	Bloodblossoms
6508	3894	53006	Death's Fingers
6509	3895	53016	Turnkey's Cups
6510	3896	53014	Pyrepods
6511	3897	53015	Ghostmaws
6512	3898	53036	Amdapori Beacon
6513	3899	52452	Riviera Chair
6514	3900	52453	Glade Chair
6515	3901	52454	Oasis Chair
6516	3902	52447	Morbol Chair
6517	3903	52449	Ahriman Chair
6518	3904	52448	Sylphic Chair
6519	3905	52461	Manor Stool
6520	3906	52451	Manor Highback Chair
6521	3907	52450	Knight Captain's Chair
6522	3908	52446	Seating Module
6523	3909	52458	Riviera Bench
6524	3910	52459	Glade Bench
6525	3911	52460	Oasis Bench
6526	3912	52455	Storm Storage Bench
6527	3913	52457	Flame Storage Bench
6528	3914	52456	Serpent Storage Bench
6529	3915	52406	Riviera Armchair
6530	3916	52407	Glade Armchair
6531	3917	52408	Oasis Armchair
6532	3918	52403	Riviera Couch
6533	3919	52404	Glade Couch
6534	3920	52405	Oasis Couch
6535	3921	52402	Manor Couch
6536	3922	52401	Vortex Couch
6538	3923	52203	Storm Desk
6539	3924	52204	Serpent Desk
6540	3925	52205	Flame Desk
6542	3926	52462	Riviera Bed
6543	3927	52463	Glade Bed
6544	3928	52464	Oasis Bed
6545	3929	52465	Storm Utility Cot
6546	3930	52466	Serpent Utility Cot
6547	3931	52467	Flame Utility Cot
6548	3932	52434	Ash Cabinet
6549	3933	52431	Riviera Wardrobe
6550	3934	52432	Glade Wardrobe
6551	3935	52433	Oasis Wardrobe
6552	3936	52430	Manor Wardrobe
6553	3937	52427	Storm Armoire
6554	3938	52428	Serpent Armoire
6555	3939	52429	Flame Armoire
6556	3940	52479	Storm Strongbox
6557	3941	52480	Serpent Strongbox
6558	3942	52481	Flame Strongbox
6559	3943	52478	Company Chest
6560	3944	52412	Riviera Cupboard
6561	3945	52413	Glade Cupboard
6562	3946	52414	Oasis Cupboard
6563	3947	52411	Manor Cupboard
6564	3948	52409	Ahriman Cupboard
6565	3949	52410	Sylphic Cupboard
6566	3950	52419	Riviera Bookshelf
6567	3951	52420	Glade Bookshelf
6568	3952	52421	Oasis Bookshelf
6569	3953	52417	Manor Bookshelf
6570	3954	52415	Ahriman Bookshelf
6571	3955	52416	Sylphic Bookshelf
6572	3956	52418	Morbol Bookshelf
6573	3957	52437	Riviera Pillar
6574	3958	52438	Glade Pillar
6575	3959	52439	Oasis Pillar
6576	3960	52440	Riviera Partition
6577	3961	52441	Glade Partition
6578	3962	52442	Oasis Partition
6579	3963	52475	Mahogany Screen
6580	3964	52422	Ahriman Screen
6581	3965	52423	Sylphic Screen
6582	3966	52424	Morbol Screen
6583	3967	52468	Riviera Floor Lamp
6584	3968	52469	Glade Floor Lamp
6585	3969	52470	Oasis Floor Lamp
6586	3970	52425	Manor Candelabra
6587	3971	52109	Tonberry Floor Lamp
6588	3972	52110	Mandragora Floor Lamp
6589	3973	52108	Amigo Cactus Floor Lamp
6590	3974	52488	Deluxe Manor Fireplace
6591	3975	52443	Riviera Bathtub
6592	3976	52444	Glade Bathtub
6593	3977	52445	Oasis Bathtub
6594	3978	52435	Terracotta Pot
6595	3979	52436	Potted Maguey
6596	3980	52476	Astroscope
6597	3981	52471	Vodoriga Sculpture
6598	3982	52472	Gargoyle Sculpture
6599	3983	52426	Llymlaen's Embrace
6600	3984	52474	Miniature Aetheryte
6601	3985	52228	Riviera Round Table
6602	3986	52230	Oasis Round Table
6603	3987	52229	Glade Round Table
6604	3988	52217	Ahriman Round Table
6605	3989	52218	Diagnostics Module
6606	3990	52220	Riviera Table
6607	3991	52221	Glade Table
6608	3992	52222	Oasis Table
6609	3993	52223	Sylphic Table
6610	3994	52225	Riviera Dining Table
6611	3995	52226	Glade Dining Table
6612	3996	52227	Oasis Dining Table
6613	3997	52216	Walnut Dining Table
6614	3998	52224	Sylphic Dining Table
6615	3999	52219	Manor Table
6616	4000	52206	Riviera Desk
6617	4001	52208	Oasis Desk
6618	4002	52207	Glade Desk
6619	4003	52201	Manor Desk
6620	4004	52202	Knight Captain's Desk
6621	4005	52484	Walnut Cartonnier
6622	4006	52482	Glade Cartonnier
6623	4007	52485	Glade Sideboard
6624	4008	52486	Glade Drawer Table
6625	4009	52477	Manor Flower Stand
6626	4010	52483	Ahriman Sideboard
6627	4011	52212	Riviera Stall
6628	4012	52213	Glade Stall
6629	4013	52214	Oasis Stall
6630	4014	52209	Riviera Counter
6631	4015	52210	Glade Counter
6632	4016	52211	Oasis Counter
6633	4017	52215	Sylphic Counter
6634	4018	52487	Manor Fireplace
6635	4019	52120	Brass Pricket
6636	4020	52105	Riviera Lantern
6637	4021	52106	Glade Lantern
6638	4022	52107	Oasis Lantern
6639	4023	52113	Riviera Flower Vase
6640	4024	52114	Glade Flower Vase
6641	4025	52115	Oasis Flower Vase
6642	4026	52111	Sylphic Flower Vase
6643	4027	52112	Ahriman Flower Vase
6644	4028	52123	Potted Axilflower
6645	4029	52124	Potted Azalea
6646	4030	52125	Potted Spider Plant
6647	4031	52116	Table Chronometer
6648	4032	52117	Ahriman Chronometer
6649	4033	52122	Ink & Quill
6650	4034	52118	Weighing Scale
6651	4035	52119	Gemscope
6652	4036	52101	Magitek Reaper Miniature
6653	4037	52102	Stuffed Moogle
6654	4038	52103	Stuffed Chocobo
6655	4039	52104	Drinking Apkallu
6656	4040	52308	Maelstrom Banner
6657	4041	52309	Twin Adder Banner
6658	4042	52310	Immortal Flames Banner
6659	4043	52301	Lominsan Cityscape
6660	4044	52303	Gridanian Cityscape
6661	4045	52302	Ul'dahn Cityscape
6662	4046	52316	Eorzean Map
6663	4047	52314	Galleass Wheel
6664	4048	52313	Demon Wall Sculpture
6665	4049	52304	Inferno Wall Lamp
6667	4050	52305	Sylphic Wall Lantern
6668	4051	52307	Nymian Wall Lantern
6669	4052	52311	Amdapori Wall Lantern
6670	4053	52306	Belah'dian Crystal Lantern
6671	4054	52315	Wall Chronometer
6672	4055	52312	Behemoth Wall Trophy
6673	4056	52007	Riviera Rug
6674	4057	52005	Riviera Fringed Rug
6675	4058	52006	Riviera Oval Rug
6676	4059	52008	Glade Rug
6677	4060	52010	Glade Fringed Rug
6678	4061	52009	Glade Blossom Rug
6679	4062	52012	Oasis Rug
6680	4063	52013	Oasis Argyle Rug
6681	4064	52011	Oasis Leaf Rug
6682	4065	52002	Sheep Rug
6683	4066	52001	Goobbue Rug
6684	4067	52003	Moogle Rug
6685	4068	52004	Morbol Rug
6686	4069	53022	Amalj'aa Supply Carriage
6687	4070	53032	Amalj'aa Pavis Shield
6688	4071	25930	Timeworn Leather Map
6693	4072	30484	Wave Shamshir
6694	4073	31070	Wave Patas
6695	4074	31476	Wave Axe
6696	4075	31875	Wave Harpoon
6697	4076	32271	Wave Bow
6698	4077	32437	Wave Wand
6699	4078	32854	Wave Staff
6700	4079	33474	Wave Grimoire
6701	4080	33475	Wave Codex
6702	4081	30100	Wave Shield
6703	4082	30099	Wave Buckler
6704	4083	40146	Lord's Celata
6705	4084	40132	Thick Chain Coif
6706	4085	41223	War Mesail
6707	4086	41343	Noble's Goggles
6708	4087	41342	Blessed Monocle
6709	4088	42847	Lord's Cuirass
6710	4089	43194	Thick Haubergeon
6711	4090	42840	War Harness 
6712	4091	42841	Noble's Jacket
6713	4092	43535	Austere Cowl
6714	4093	42348	Blessed Gown
6715	4094	45400	Lord's Trousers
6716	4095	45380	Thick Skirt
6717	4096	45381	War Subligar
6718	4097	45382	Noble's Brais
6720	4098	45379	Blessed Slops
6721	4099	44604	Lord's Gauntlets
6722	4100	44219	Thick Vambraces
6723	4101	44220	War Mitt Gauntlets
6724	4102	44238	Noble's Armguards
6726	4103	44218	Blessed Halfgloves 
6727	4104	46909	Lord's Sabatons
6728	4105	46905	Thick Sollerets
6729	4106	46897	War Caligae
6730	4107	46898	Noble's Leg Guards
6731	4108	46906	Austere Leggings 
6732	4109	46375	Blessed Espadrilles 
6809	4110	30479	Warwolf Blade
6810	4111	31066	Warwolf Patas
6811	4112	31472	Warwolf Axe
6812	4113	31870	Warwolf Spear
6813	4114	32267	Warwolf Bow
6814	4115	32653	Warwolf Rod
6815	4116	32850	Warwolf Pole
6816	4117	33462	Warwolf Grimoire of Casting
6817	4118	33463	Warwolf Grimoire of Healing
6818	4119	30077	Warwolf Kite Shield
6819	4120	40136	Warwolf Sallet of Maiming
6820	4121	41079	Warwolf Eyepatch of Striking
6821	4122	40137	Warwolf Mask of Aiming
6822	4123	40682	Warwolf Hat of Casting
6823	4124	42845	Warwolf Cuirass of Fending
6824	4125	43195	Warwolf Haubergeon of Maiming
6825	4126	42846	Warwolf Corselet of Striking
6826	4127	42356	Warwolf Jerkin of Aiming
6827	4128	42349	Warwolf Robe of Casting
6828	4129	42355	Warwolf Bliaud of Healing
6830	4130	45390	Warwolf Skirt of Maiming
6831	4131	45399	Warwolf Kecks of Striking
6832	4132	45391	Warwolf Breeches of Aiming
6834	4133	45389	Warwolf Gaskins of Healing
6835	4134	44603	Warwolf Gauntlets of Fending
6836	4135	44229	Warwolf Vambraces of Maiming
6837	4136	44239	Warwolf Bracers of Striking
6838	4137	44230	Warwolf Gloves of Aiming
6839	4138	44227	Warwolf Gloves of Casting
6840	4139	44228	Warwolf Gloves of Healing
6841	4140	46903	Warwolf Leg Guards of Maiming
6842	4141	46907	Warwolf Caligae of Striking
6843	4142	46904	Warwolf Boots of Aiming
6844	4143	46378	Warwolf Crakows of Casting
6845	4144	46379	Warwolf Boots of Healing
6879	4145	33468	Direwolf Grimoire of Casting
6880	4146	33469	Direwolf Grimoire of Healing
6881	4147	40147	Direwolf Helm of Fending
6882	4148	41224	Direwolf Mask of Maiming
6883	4149	40393	Direwolf Bandana of Striking
6884	4150	40688	Direwolf Ranger's Hat
6885	4151	40687	Direwolf Hat of Casting
6886	4152	41345	Direwolf Monocle of Healing
6887	4153	42848	Direwolf Cuirass of Fending
6888	4154	42849	Direwolf Cuirass of Maiming
6889	4155	42361	Direwolf Shirt of Striking
6890	4156	42362	Direwolf Tabard of Aiming
6891	4157	42359	Direwolf Robe of Casting
6892	4158	42360	Direwolf Robe of Healing
6893	4159	45402	Direwolf Cuisses of Fending
6894	4160	45404	Direwolf Trousers of Maiming
6895	4161	45405	Direwolf Skirt of Striking
6896	4162	45406	Direwolf Skirt of Aiming
6897	4163	45401	Direwolf Breeches of Casting
6898	4164	45403	Direwolf Skirt of Healing
6899	4165	44605	Direwolf Gauntlets of Fending
6900	4166	44607	Direwolf Gauntlets of Maiming
6901	4167	44608	Direwolf Gloves of Striking
6902	4168	44609	Direwolf Gloves of Aiming
6903	4169	44240	Direwolf Gloves of Casting
6904	4170	44606	Direwolf Gloves of Healing
6905	4171	46910	Direwolf Sabatons of Fending
6906	4172	46387	Direwolf Sabatons of Maiming
6907	4173	46388	Direwolf Thighboots of Striking
6908	4174	46389	Direwolf Boots of Aiming
6909	4175	46385	Direwolf Crakows of Casting
6910	4176	46386	Direwolf Thighboots of Healing
6933	4177	48093	Direwolf Ring of Slaying
6937	4178	20219	Cactuar Foot Materia I
6964	4179	40139	Uma Kabuto
6965	4180	40140	Crimson Uma Kabuto
6966	4181	40141	Golden Uma Kabuto
6967	4182	40142	Black Uma Kabuto
6968	4183	40684	Snowman Head
6969	4184	43705	Snowman Suit
6970	4185	44231	Snowman Mitts
6971	4186	40685	Valentione Hat
6972	4187	42350	Valentione Apron
6973	4188	42351	Valentione Apron Dress
6974	4189	44232	Valentione Mitts
6975	4190	45392	Valentione Trousers
6976	4191	45393	Valentione Skirt
6977	4192	46380	Valentione Pattens
6978	4193	40392	Highland Hood
6979	4194	42352	Highland Smock
6980	4195	44233	Highland Mitts
6981	4196	46381	Highland Boots
6982	4197	43538	Glacial Coat
6983	4198	46382	Glacial Boots
6984	4199	28554	Wind-up Amalj'aa
6985	4200	28555	Wind-up Brickman
6986	4201	28557	Wind-up Edvya
6987	4202	28558	Minion of Light
6988	4203	28559	Wind-up Leader
6989	4204	28560	Princely Hatchling
6995	4205	49061	Sovereign Barding
7004	4206	26171	Rowena's Token
7016	4207	27605	Mortar
7017	4208	22802	Varnish
7018	4209	21004	Iron Nails
7019	4210	21008	Steel Nails
7053	4211	40135	Warwolf Barbut of Fending
7054	4212	40683	Warwolf Hat of Healing
7055	4213	46902	Warwolf Sollerets of Fending
7056	4214	49065	Starlight Barding
7061	4215	21320	Gold Decorative Egg
7062	4216	21321	Silver Decorative Egg
7063	4217	21322	Bronze Decorative Egg
7064	4218	52513	Summoning Bell
7065	4219	52500	Woodworking Bench
7066	4220	52498	Smithing Bench
7067	4221	52502	Armorcraft Forge
7068	4222	52504	Goldsmithing Bench
7069	4223	52499	Leatherworking Bench
7070	4224	52503	Clothcraft Loom
7071	4225	52501	Alchemy Furnace
7072	4226	52505	Cooking Stove
7073	4227	52129	Riviera Table Chronometer
7074	4228	52321	Glade Wall Chronometer
7075	4229	52235	Tonberry Round Table
7076	4230	52236	Tonberry Dining Table
7077	4231	52491	Tonberry Armchair
7078	4232	52493	Tonberry Couch
7079	4233	52495	Tonberry Bookshelf
7080	4234	52494	Tonberry Bed
7081	4235	52497	Tonberry Screen
7082	4236	52323	Tonberry Wall Lantern
7083	4237	52014	Tonberry Oval Rug
7084	4238	52233	Lalafellin Step Stool
7085	4239	52127	Stuffed Ahriman
7086	4240	52126	Ahriman Vase
7087	4241	52231	Carbuncle Round Table
7088	4242	52492	Carbuncle Armchair
7089	4243	52232	Carbuncle Desk
7090	4244	52490	Carbuncle Chair
7091	4245	52489	Carbuncle Wardrobe
7092	4246	52016	Carbuncle Rug
7093	4247	52322	Carbuncle Chronometer
7094	4248	52128	Carbuncle Lantern
7095	4249	52319	Admiral Portrait
7096	4250	52320	Sultana and Flame General Portrait
7097	4251	52317	Elder Seedseer Portrait
7098	4252	52496	Looming Tonberry Screen
7099	4253	52015	Tonberry Square Rug
7100	4254	52018	Projection Module
7101	4255	52017	Purification Module
7102	4256	52234	Eorzean Map Table
7103	4257	52130	Dragon Piece
7104	4258	52131	Wyvern Piece
7105	4259	52134	Vigil Piece
7106	4260	52133	Temple Knight Piece
7107	4261	52132	Dragoon Piece
7108	4262	52510	Manor Harpsichord
7109	4263	52511	Manor Music Stool
7110	4264	52506	Manor Timpani
7111	4265	52509	Manor Marching Horn
7112	4266	52508	Manor Cello
7113	4267	52507	Manor Harp
7114	4268	52512	Manor Music Stand
7115	4269	53042	Regal Letter Box
7116	4270	53043	Carbuncle Garden Table
7117	4271	53044	Carbuncle Garden Bench
7118	4272	53039	Riviera Striking Dummy
7119	4273	53038	Oasis Striking Dummy
7120	4274	53040	Glade Striking Dummy
7121	4275	53041	Alps Striking Dummy
7122	4276	53046	Sahagin Living Lamp
7123	4277	53045	Sahagin Hanging Larder
7124	4278	53047	Ixali Shelter
7125	4279	53048	Ixali Banner
7126	4280	53053	Automaton Digger
7127	4281	53054	Kobold Furnace
7128	4282	53051	Round Garden Patch
7129	4283	53050	Oblong Garden Patch
7130	4284	53049	Deluxe Garden Patch
7131	4285	51209	Country Interior Wall
7132	4286	51208	Stone Interior Wall
7133	4287	51204	Storm Interior Wall
7134	4288	51205	Serpent Interior Wall
7135	4289	51206	Flame Interior Wall
7136	4290	51211	Tiled Interior Wall
7137	4291	51207	Metal Interior Wall
7138	4292	51210	Arbor Interior Wall
7139	4293	51212	Chocobo Interior Wall
7140	4294	51213	Moogle Interior Wall
7141	4295	51009	Country Flooring
7142	4296	51008	Stone Flooring
7143	4297	51004	Storm Flooring
7144	4298	51005	Serpent Flooring
7145	4299	51006	Flame Flooring
7146	4300	51011	Tiled Flooring
7147	4301	51007	Metal Flooring
7148	4302	51010	Arbor Flooring
7149	4303	51012	Chocobo Flooring
7150	4304	51013	Moogle Flooring
7151	4305	51115	Tonberry Chandelier
7152	4306	52318	Sultana Portrait
7153	4307	26192	Material Supplier Permit
